supplier	sku	cost_ex_gst	cost_inc_gst
Fiorentino	MARTE-25 Small Chrome	1327.3000	1460.0300
Fiorentino	MARTE-25 Small Gold	1327.3000	1460.0300
Fiorentino	MARTE-3 Chrome	171.1500	188.2700
Fiorentino	MARTE-3 Gold	171.1500	188.2700
Fiorentino	MARTE-5 Chrome	203.2500	223.5800
Fiorentino	MARTE-5 Gold Crystal	234.3500	257.7900
Fiorentino	MARTE-6+3 Chrome	246.0500	270.6600
Fiorentino	MARTE-6+3 Gold	246.0500	270.6600
Fiorentino	MARTE-8 Chrome	235.3500	258.8800
Fiorentino	MARTE-8 Gold	235.3500	258.8800
Fiorentino	MARTE-A1-Chrome	59.8500	65.8400
Fiorentino	MARTE-A1-Gold	59.8500	65.8400
Fiorentino	MARTE-A2-Chrome	74.8500	82.3300
Fiorentino	MARTE-A2-Gold	74.8500	82.3300
Fiorentino	MARTIN-1P Gold	899.0000	988.9000
Fiorentino	MASA-12 Blk W/B 12W 600x160x75m	85.5500	94.1100
Fiorentino	MASH-8W Solar Light	35.7000	39.2700
Fiorentino	MATRIX-1	126.3500	138.9900
Fiorentino	MATRIX-2	170.4000	187.4400
Fiorentino	MC809-16-S/Ch	110.7500	121.8300
Fiorentino	MC812-12	41.1000	45.2100
Fiorentino	MC812-16	56.7000	62.3700
Fiorentino	MC812-20	123.5500	135.9100
Fiorentino	MD2052-30-Silv	198.8500	218.7400
Fiorentino	MD2052-40-Silv	284.1000	312.5100
Fiorentino	MD2052-80-Silv	852.6000	937.8600
Fiorentino	MD4005-3-Beige	211.7500	232.9300
Fiorentino	MD4005-3-Black	211.7500	232.9300
Fiorentino	MD4005-9-Black	426.2500	468.8800
Fiorentino	MEDIO-2 BLACK	89.9500	98.9500
Fiorentino	MEDIO-2 WHITE	89.9500	98.9500
Fiorentino	MEDUSA-A1-12V White	235.9500	259.5500
Fiorentino	MELO-1L BLACK	64.9500	71.4500
Fiorentino	MELO-1L BLACK SENSOR	75.8000	83.3800
Fiorentino	MELO-1L S/CHROME	66.3500	72.9800
Fiorentino	MELO-1L S/CHROME SENSOR	79.9000	87.8900
Fiorentino	MELO-2L BLACK	79.9000	87.8900
Fiorentino	MELO-2L BLACK SENSOR	87.9500	96.7500
Fiorentino	MELO-2L S/CHROME	85.3000	93.8300
Fiorentino	MELO-2L S/CHROME SENSOR	93.4000	102.7400
Fiorentino	MENTERA-3 ROUND	209.1000	230.0100
Fiorentino	MENTERA-4L X BAR	306.4000	337.0400
Fiorentino	MENTERA-6L ROUND	369.0500	405.9600
Fiorentino	MENTERA-8L ROUND	405.9500	446.5500
Fiorentino	MENTERA-A1 W/B	68.8000	75.6800
Fiorentino	MESSINA-18W RD LED 6500K	41.7500	45.9300
Fiorentino	MESSINA-18W SQ LED 4000K/6500K	41.7500	45.9300
Fiorentino	MESSINA-24W RD LED 4000K/6500K	52.4500	57.7000
Fiorentino	MESSINA-24W SQ LED 4000K/6500K	52.4500	57.7000
Fiorentino	MG/1-Post Top Only	451.8000	496.9800
Fiorentino	MG-1L Post and Top	903.6000	993.9600
Fiorentino	MGM-6L	899.0000	988.9000
Fiorentino	MGM-8L	1299.0000	1428.9000
Fiorentino	MGM-A2 Gold	195.0000	214.5000
Fiorentino	MIAMI-12L Black-Opal G9	699.0000	768.9000
Fiorentino	MIAMI-12L Black-Smoke G9	699.0000	768.9000
Fiorentino	MIAMI-12L Gold-Amber G9	799.0000	878.9000
Fiorentino	MIAMI-12L Gold-Opal G9	799.0000	878.9000
Fiorentino	MIAMI-12L White-Opal G9	699.0000	768.9000
Fiorentino	MIAMI-20L Black-Opal G9	1290.0000	1419.0000
Fiorentino	MIAMI-20L Black-Smoke G9	1290.0000	1419.0000
Fiorentino	MIAMI-20L Gold-Amber G9	1490.0000	1639.0000
Fiorentino	MIAMI-20L Gold-Opal G9	1490.0000	1639.0000
Fiorentino	MIAMI-20L White-Opal G9	1290.0000	1419.0000
Fiorentino	MIAMI-6L Black-Opal G9	289.0000	317.9000
Fiorentino	MIAMI-6L Black-Smoke G9	289.0000	317.9000
Fiorentino	MIAMI-6L Gold-Amber G9	399.0000	438.9000
Fiorentino	MIAMI-6L Gold-Opal G9	399.0000	438.9000
Fiorentino	MIAMI-6L White-Opal G9	289.0000	317.9000
Fiorentino	MIAMI-A1 Black / Opal	59.0000	64.9000
Fiorentino	MIAMI-A1 Black / Smoke	59.0000	64.9000
Fiorentino	MIAMI-A1 Gold / Amber	65.0000	71.5000
Fiorentino	MIAMI-A1 Gold / Opal	65.0000	71.5000
Fiorentino	MIAMI-A1 White / Opal	59.0000	64.9000
Fiorentino	MIAMI-A2 Black / Opal	119.0000	130.9000
Fiorentino	MIAMI-A2 Black / Smoke	119.0000	130.9000
Fiorentino	MIAMI-A2 Gold / Amber	124.0000	136.4000
Fiorentino	MIAMI-A2 Gold / Opal	124.0000	136.4000
Fiorentino	MIAMI-A2 White / Opal	119.0000	130.9000
Fiorentino	MIMA-1L Concrete Pdt	86.6000	95.2600
Fiorentino	MINARO-T/L Beige Shade	133.3000	146.6300
Fiorentino	MINI-3Bollard	140.7000	154.7700
Fiorentino	MINOLTA-1L Black	52.7000	57.9700
Fiorentino	MINOLTA-1L Silver	52.7000	57.9700
Fiorentino	MIRAMONTE-LG W/B	135.2000	148.7200
Fiorentino	MIRAMONTE-SM W/B	94.6000	104.0600
Fiorentino	MIRANDA-1L PDT SMOKE	147.5500	162.3100
Fiorentino	MIRIANA-1P Black	120.5000	132.5500
Fiorentino	MIRIANA-1P Chrome	120.5000	132.5500
Fiorentino	MIRIANA-1P Gold	120.5000	132.5500
Fiorentino	MIRIANA-3P CHROME	269.3500	296.2900
Fiorentino	MIRROR-25 Smoke	100.1000	110.1100
Fiorentino	MIRROR-25 Smoke(Special 4M)NETT	155.4500	171.0000
Fiorentino	MIRROR-35 Smoke	162.3500	178.5900
Fiorentino	MIRROR-35 Smoke(Special 4M)NETT	217.7500	239.5300
Fiorentino	MIRROR-40 Smoke	189.4500	208.4000
Fiorentino	MIRROR-40 Smoke(Special 4M)NETT	244.8000	269.2800
Fiorentino	MIRTILLO-6L Black	266.4500	293.1000
Fiorentino	MIRTILLO-6L Gold	277.1500	304.8700
Fiorentino	MIRTILLO-8L Black	298.5500	328.4100
Fiorentino	MIRTILLO-8L Gold	319.9500	351.9400
Fiorentino	MODE-1 LED Round	99.3500	109.2800
Fiorentino	MODE-10 LED Square	99.3500	109.2800
Fiorentino	MODE-9 LED Round	99.3500	109.2800
Fiorentino	MONDO-3	545.5000	600.0500
Fiorentino	MONDO-6	592.8500	652.1400
Fiorentino	MONIKA-3	391.2000	430.3200
Fiorentino	MONIKA-5	496.0000	545.6000
Fiorentino	MONIKA-8-4	1121.3500	1233.4800
Fiorentino	MONTECARLO-12L Long	1299.0000	1428.9000
Fiorentino	MONTECARLO-12L Square	1199.0000	1318.9000
Fiorentino	MONTECARLO-8L Square	899.0000	988.9000
Fiorentino	MONTERO 1.2 Gold                         NETT	251.4500	276.6000
Fiorentino	MONTERO 1.2 Woodgrain             NETT	255.7500	281.3300
Fiorentino	MONTERO 1.8 Gold                         NETT	347.7500	382.5300
Fiorentino	MONTERO 2.4 Gold                        NETT	426.9500	469.6500
Fiorentino	MONTERO-12 LED Black 1180mm	230.1000	253.1100
Fiorentino	MONTERO-12 LED Silver 1180mm	230.1000	253.1100
Fiorentino	MONTERO-12 LED White 1180mm	230.1000	253.1100
Fiorentino	MONTERO-18 BLACK	318.7000	350.5700
Fiorentino	MONTERO-18 SILVER	318.7000	350.5700
Fiorentino	MONTERO-18 WHITE	318.7000	350.5700
Fiorentino	MONTERO-24 BLACK	404.8500	445.3400
Fiorentino	MONTERO-24 SILVER	404.8500	445.3400
Fiorentino	MONTERO-24 WHITE	404.8500	445.3400
Fiorentino	MOONLIGHT-30W LED OYSTER	63.5000	69.8500
Fiorentino	MOTTA-6	2287.5000	2516.2500
Fiorentino	MURILLO-37	94.6000	104.0600
Fiorentino	MURILLO-50	149.7000	164.6700
Fiorentino	MX913-3 Black	128.2500	141.0800
Fiorentino	MX913-6 Black	171.9500	189.1500
Fiorentino	MX913-9 Black	240.8000	264.8800
Fiorentino	MX955 Bronze	226.0000	248.6000
Fiorentino	MX956-A1 A/Brass	93.8000	103.1800
Fiorentino	MX956-A2 A/Brass	161.1000	177.2100
Fiorentino	MX959-A1 A/Brass	106.3000	116.9300
Fiorentino	MX959-A2 A/Brass	178.2500	196.0800
Fiorentino	MX966 3+2 S/Chrome	187.6000	206.3600
Fiorentino	MX966 5+2 Chrome	256.4500	282.1000
Fiorentino	MX966-15-A/Brass	705.1500	775.6700
Fiorentino	MX966-15-S/Chrome	705.1500	775.6700
Fiorentino	MX966-3+2-A/Brass	187.6000	206.3600
Fiorentino	MX966-5+2A/Brass	256.4500	282.1000
Fiorentino	MX966-A1 S/Chrome	87.6000	96.3600
Fiorentino	MX966-A1-A/Brass	87.6000	96.3600
Fiorentino	MX967-3-A/Brass	211.1000	232.2100
Fiorentino	MX967-A1 A/Brass	107.8500	118.6400
Fiorentino	MYFAIR-100 GOLD                            NETT	401.2500	441.3800
Fiorentino	MYFAIR-3/100 Black	999.0000	1098.9000
Fiorentino	MYFAIR-3/100 White	999.0000	1098.9000
Fiorentino	MYFAIR-3/80 Black	789.0000	867.9000
Fiorentino	MYFAIR-3/80 GOLD                         NETT	899.0000	988.9000
Fiorentino	MYFAIR-3/80 White	789.0000	867.9000
Fiorentino	MYFAIR-40 Black	172.1500	189.3700
Fiorentino	MYFAIR-40 White	172.1500	189.3700
Fiorentino	MYFAIR-40/60 GOLD                        NETT	554.0000	609.4000
Fiorentino	MYFAIR-60 Black	233.7000	257.0700
Fiorentino	MYFAIR-60 GOLD                              NETT	294.2500	323.6800
Fiorentino	MYFAIR-60 White	233.7000	257.0700
Fiorentino	MYFAIR-60/80 Black	565.9000	622.4900
Fiorentino	MYFAIR-60/80 GOLD                         NETT	619.5500	681.5000
Fiorentino	MYFAIR-60/80/100 GOLD                 NETT	1058.2500	1164.0800
Fiorentino	MYFAIR-80 Black or White	369.0500	405.9600
Fiorentino	MYFAIR-80 GOLD                              NETT	369.1500	406.0600
Fiorentino	MYFAIR-80 White	369.0500	405.9600
Fiorentino	NADAL-5	424.9500	467.4500
Fiorentino	NAPOLI-1P	197.6000	217.3600
Fiorentino	NASA-A1-Black	85.1000	93.6100
Fiorentino	NASA-A1-Silver	85.1000	93.6100
Fiorentino	NATALYA -1L Black	63.1500	69.4700
Fiorentino	NATALYA -1L Gold	73.8500	81.2300
Fiorentino	NEPAL-F/L White Shade	387.7500	426.5300
Fiorentino	NEVADA-1P	189.3500	208.2800
Fiorentino	NEW BRIGIDA-3L Black / Opal	139.0000	152.9000
Fiorentino	NEW BRIGIDA-3L Gold / Opal	159.0000	174.9000
Fiorentino	NEWBACH-40 BLACK	270.5500	297.6100
Fiorentino	NEWBACH-50 BLACK	324.7000	357.1700
Fiorentino	NEWBACH-60 BLACK	405.9000	446.4900
Fiorentino	NEWBACH-80 Black	668.5500	735.4000
Fiorentino	NEWBARI-1P Black	217.3000	239.0300
Fiorentino	NEWBARI-3P Black	397.8500	437.6400
Fiorentino	NEWBARI-A1 Black	76.6000	84.2600
Fiorentino	NEWDAYTONA-62 Black 12W	105.4500	116.0000
Fiorentino	NEWDAYTONA-62 Chrome 12W	105.4500	116.0000
Fiorentino	NEWDAYTONA-62 Gold	117.6500	129.4200
Fiorentino	NEWDAYTONA-90 Black 18W	135.2000	148.7200
Fiorentino	NEWDAYTONA-90 Chrome 18W	135.2000	148.7200
Fiorentino	NEWDAYTONA-90 Gold	157.2500	172.9800
Fiorentino	NEWERIKA-30 CHROME	6091.0000	6700.1000
Fiorentino	NEWERIKA-30 GOLD	6091.0000	6700.1000
Fiorentino	NEWROSA-50	634.8500	698.3400
Fiorentino	NEWROSA-63	878.4500	966.3000
Fiorentino	NEWROSA-A2 Black	94.6000	104.0600
Fiorentino	NEWROSA-A2 Chrome	94.6000	104.0600
Fiorentino	NEZIA-Aluminium	61.1000	67.2100
Fiorentino	NEZIA-Black	61.1000	67.2100
Fiorentino	NEZIA-Red	61.1000	67.2100
Fiorentino	NEZIA-White	61.1000	67.2100
Fiorentino	NIDO-OV Clear Oval	38.2500	42.0800
Fiorentino	NIDO-OV Opal Oval	38.2500	42.0800
Fiorentino	NIDO-TO Clear Round	46.7500	51.4300
Fiorentino	NIDO-TO Opal Round	46.7500	51.4300
Fiorentino	NINO-12 Blk W/B 12W 600x230x50m	96.2500	105.8800
Fiorentino	NINO-12 Ch W/B 12W 600x230x50m	96.2500	105.8800
Fiorentino	NINO-9 Ch W/B 6W 400x230x50m	74.8500	82.3300
Fiorentino	NIUM-2 Black	58.0500	63.8600
Fiorentino	NOCATI-25 CHROME	96.1000	105.7100
Fiorentino	NOCATI-35 CHROME	133.8500	147.2400
Fiorentino	NOCATI-40 CHROME	165.0000	181.5000
Fiorentino	NORVEGIA-12L Pdt	392.3500	431.5900
Fiorentino	NORVEGIA-16L Pdt	514.2000	565.6200
Fiorentino	NOTREDAME-10L	1030.7500	1133.8300
Fiorentino	NOTREDAME-12L	1341.2500	1475.3800
Fiorentino	NOTREDAME-3L	262.4500	288.6900
Fiorentino	NOTREDAME-5L	377.8000	415.5800
Fiorentino	NOVAK-1L BLACK	265.3000	291.8300
Fiorentino	NUDA-FL-BLACK	83.3500	91.6900
Fiorentino	NUDA-FL-WHITE	83.3500	91.6900
Fiorentino	NUDA-TL-WHITE	46.6000	51.2600
Fiorentino	OANT-1L Black	106.9500	117.6500
Fiorentino	OANT-1L White	106.9500	117.6500
Fiorentino	OBLO-1P Black	98.0500	107.8600
Fiorentino	OBLO-1P White	98.0500	107.8600
Fiorentino	ODEL-B/FIX	19.6500	21.6100
Fiorentino	OLBIA-3 Chrome	514.3500	565.7900
Fiorentino	OLBIA-3 Gold	514.3500	565.7900
Fiorentino	OLBIA-5+2 Chrome	810.8000	891.8800
Fiorentino	OLBIA-5+2 Gold	810.8000	891.8800
Fiorentino	OLIMPIA-2 Ring 60W Black	449.1500	494.0600
Fiorentino	OLIMPIA-2 Ring 60W White	449.1500	494.0600
Fiorentino	OLIMPYA-10 Black 26W LED	233.7500	257.1200
Fiorentino	OLIMPYA-20  Small 53W LED Black	282.9500	311.2500
Fiorentino	OLIMPYA-30 Large 80W LED Black	344.5000	378.9500
Fiorentino	OLIVER-16L Pdt	514.2000	565.6200
Fiorentino	OLIVER-8L Pdt	270.5500	297.6100
Fiorentino	OLSEN F/L Black	218.2500	240.0800
Fiorentino	OLSEN T/L Black	169.4000	186.3400
Fiorentino	OMER-B/FIX	22.9500	25.2500
Fiorentino	ONDA-Green	350.6000	385.6600
Fiorentino	ONE-1P BLACK	79.7000	87.6700
Fiorentino	OPERA-Pillar Mount	78.6500	86.5200
Fiorentino	OPERA-Post Top	66.3500	72.9800
Fiorentino	OPERA-W/B DOWN	66.3500	72.9800
Fiorentino	OPERA-W/B UP	66.3500	72.9800
Fiorentino	ORBIT-40	79.6000	87.5600
Fiorentino	OREGON-OVAL	109.4500	120.4000
Fiorentino	ORION-3-S/C	107.8500	118.6400
Fiorentino	ORION-5-S/C	139.1500	153.0700
Fiorentino	ORION-PM	27.0000	29.7000
Fiorentino	ORION-W/B UP or DOWN	27.0000	29.7000
Fiorentino	ORTE-30 SQUARE	81.1500	89.2700
Fiorentino	ORTE-40 SQUARE	94.7000	104.1700
Fiorentino	OSAKA-2L W/B Chrome	350.6000	385.6600
Fiorentino	OSAKA-2L W/B Gold	350.6000	385.6600
Fiorentino	OSAKA-30-CTC Chrome	858.1500	943.9700
Fiorentino	OSAKA-30-CTC Gold	858.1500	943.9700
Fiorentino	OSAKA-30-Oyster Chrome	797.2500	876.9800
Fiorentino	OSAKA-30-Oyster Gold	797.2500	876.9800
Fiorentino	OSAKA-30-PDT Chrome	1352.2000	1487.4200
Fiorentino	OSAKA-30-PDT Gold	1352.2000	1487.4200
Fiorentino	OSAKA-40-Oyster Chrome	1216.8500	1338.5400
Fiorentino	OSAKA-40-Oyster Gold	1216.8500	1338.5400
Fiorentino	OSAKA-50-CTC Chrome	1514.6500	1666.1200
Fiorentino	OSAKA-50-CTC Gold	1514.6500	1666.1200
Fiorentino	OSAKA-50-Oyster Chrome	1758.3000	1934.1300
Fiorentino	OSAKA-50-Oyster Gold	1758.3000	1934.1300
Fiorentino	OSAKA-50-PDT Chrome	2287.5000	2516.2500
Fiorentino	OSAKA-50-PDT Gold	2287.5000	2516.2500
Fiorentino	OSAKA-80-PDT Chrome	5806.7500	6387.4300
Fiorentino	OSAKA-80-PDT Gold	5806.7500	6387.4300
Fiorentino	OVAL-Black	83.7500	92.1300
Fiorentino	OVAL-Silver	83.7500	92.1300
Fiorentino	OXFORD T/L	549.4000	604.3400
Fiorentino	OY 1400	389.2500	428.1800
Fiorentino	OY 2760	139.9500	153.9400
Fiorentino	OY 2761	186.1500	204.7700
Fiorentino	OY 2762	228.3000	251.1300
Fiorentino	OY 3400	197.6000	217.3600
Fiorentino	OY 3402	305.5500	336.1100
Fiorentino	OY 3412-Oyster	311.2500	342.3800
Fiorentino	OY 4895	842.7000	926.9700
Fiorentino	OY 73656	315.8500	347.4400
Fiorentino	OY 73657	462.8000	509.0800
Fiorentino	OY 73658	576.9000	634.5900
Fiorentino	OY 9714-Silver	111.0000	122.1000
Fiorentino	PACINO-1P Black	1495.0000	1644.5000
Fiorentino	PACINO-1P Gold	1495.0000	1644.5000
Fiorentino	PAKITA-155 Concrete-Pdt	79.9000	87.8900
Fiorentino	PAKITA-270 Concrete Pdt	120.5000	132.5500
Fiorentino	PAKODA-8W BLACK BUNKER	21.2500	23.3800
Fiorentino	PAKODA-8W WHITE BUNKER	21.2500	23.3800
Fiorentino	PALACIO-3L PDT Black	270.5500	297.6100
Fiorentino	PALACIO-3L PDT White	270.5500	297.6100
Fiorentino	PALAZZO-11L	789.0000	867.9000
Fiorentino	PALAZZO-17L	1299.0000	1428.9000
Fiorentino	PALAZZO-21L	1199.0000	1318.9000
Fiorentino	PALAZZO-A3	249.0000	273.9000
Fiorentino	PALERMO-1L	120.5000	132.5500
Fiorentino	PALLADIO-12L Long	1599.0000	1758.9000
Fiorentino	PALLADIO-12L Round	1599.0000	1758.9000
Fiorentino	PALLADIO-9L Round	1199.0000	1318.9000
Fiorentino	PALMAS-TL-Black	66.2500	72.8800
Fiorentino	PALMAS-TL-White	66.2500	72.8800
Fiorentino	PANAMA-1	158.7500	174.6200
Fiorentino	PANDA-Black	129.8000	142.7800
Fiorentino	PANDA-Silver	129.8000	142.7800
Fiorentino	PAR-1	87.6000	96.3600
Fiorentino	PAR-2	148.5500	163.4100
Fiorentino	PARADE Red	251.5500	276.7100
Fiorentino	PARIGI-8 Pdt	445.3500	489.8900
Fiorentino	PASADENA-14 Black/Opal Glass	626.9000	689.5900
Fiorentino	PASADENA-14 Chrome/Smoke Glass	662.0000	728.2000
Fiorentino	PASADENA-14 Gold/Opal Glass	674.0000	741.4000
Fiorentino	PASADENA-14L Black/Smoke Glass	607.7500	668.5300
Fiorentino	PASADENA-14L Gold/Amber Glass	662.0000	728.2000
Fiorentino	PASADENA-20 Black/Opal Glass	958.6000	1054.4600
Fiorentino	PASADENA-20 Chrome/Smoke Glass	1095.0500	1204.5600
Fiorentino	PASADENA-20 Gold/Amber Glass	1095.0500	1204.5600
Fiorentino	PASADENA-20 Gold/Opal Glass	1123.4000	1235.7400
Fiorentino	PASADENA-20L Black/Smoke Glass	921.6500	1013.8200
Fiorentino	PASADENA-A1 Black/Opal Glass	72.6500	79.9200
Fiorentino	PASADENA-A1 Black/Smoke Glass	66.4500	73.1000
Fiorentino	PASADENA-A1 Chrome/Smoke Glass	73.7000	81.0700
Fiorentino	PASADENA-A1 Gold/Amber Glass	73.7000	81.0700
Fiorentino	PASADENA-A1 Gold/Opal Glass	80.1500	88.1700
Fiorentino	PASADENA-A2 Black/Opal Glass	95.1000	104.6100
Fiorentino	PASADENA-A2 Black/Smoke Glass	92.3000	101.5300
Fiorentino	PASADENA-A2 Chrome/Smoke Glass	110.6500	121.7200
Fiorentino	PASADENA-A2 Gold/Amber Glass	110.6500	121.7200
Fiorentino	PASADENA-A2 Gold/Opal Glass	120.8000	132.8800
Fiorentino	PAULINE-3L Black	215.2500	236.7800
Fiorentino	PAULINE-3L Chrome	244.8500	269.3400
Fiorentino	PAULINE-3L Gold	244.8500	269.3400
Fiorentino	PAVER-Bollard Black	127.7500	140.5300
Fiorentino	PAVER-Bollard Silver	127.7500	140.5300
Fiorentino	PAVER-WB Black	75.1500	82.6700
Fiorentino	PAVER-WB Silver	75.1500	82.6700
Fiorentino	PD 1166	766.0500	842.6500
Fiorentino	PD 184-3 Gold	282.5000	310.7500
Fiorentino	PD 184-3 S/Chrome	217.3000	239.0300
Fiorentino	PD 184-5 Black	265.8000	292.3800
Fiorentino	PD 184-5 Gold	368.6000	405.4600
Fiorentino	PD 184-5 S/Chrome	320.5000	352.5500
Fiorentino	PD 184-8 Black	500.3000	550.3300
Fiorentino	PD 184-8 Gold	710.2000	781.2200
Fiorentino	PD 184-8 S/Chrome	617.5500	679.3000
Fiorentino	PD 1950-1-Gold	251.7000	276.8700
Fiorentino	PD 1950-5-Gold	520.6500	572.7200
Fiorentino	PD 2006-CTC D408 Black	196.3000	215.9300
Fiorentino	PD 2006-CTC D408-S/Gold	196.3000	215.9300
Fiorentino	PD 2006-CTC D508 Black	223.3500	245.6900
Fiorentino	PD 2006-CTC D508 -S/Gold	223.3500	245.6900
Fiorentino	PD 2006-Pdt D408 Black	196.2500	215.8800
Fiorentino	PD 2006-Pdt D408 Bronze	196.2500	215.8800
Fiorentino	PD 2006-Pdt D408 S/Gold	196.2500	215.8800
Fiorentino	PD 2006-Pdt D508 Black	223.3500	245.6900
Fiorentino	PD 2006-Pdt D508 S/Gold	223.3500	245.6900
Fiorentino	PD 2006-Pdt D800 Black	1081.5000	1189.6500
Fiorentino	PD 2006-Pdt D800 S/Chrome	1081.5000	1189.6500
Fiorentino	PD 2006-Pdt D800 S/Gold	1081.5000	1189.6500
Fiorentino	PD 25-1METRE	9223.7500	10146.1200
Fiorentino	PD 3700	1235.0500	1358.5600
Fiorentino	PD 3702	922.4000	1014.6400
Fiorentino	PD 4884 Pendant	993.4500	1092.8000
Fiorentino	PD 4885-P-Murano	1108.5500	1219.4000
Fiorentino	PD 4897-1P-Murano	304.9000	335.3900
Fiorentino	PD 5114-Orange/Clear/Black	1008.4000	1109.2400
Fiorentino	PD 5134-Orange/Clear/Black	748.8500	823.7400
Fiorentino	PD 6007-55-Gold	1271.0500	1398.1500
Fiorentino	PD 71155-P-Amber/Blue/Orange	169.1000	186.0100
Fiorentino	PELOTA-1 Chrome/Copper/Woodgrain	275.7500	303.3300
Fiorentino	PELOTA-1 White	226.0000	248.6000
Fiorentino	PERES-1L Black	52.7000	57.9700
Fiorentino	PERES-1L Silver	52.7000	57.9700
Fiorentino	PERLA-1	360.0500	396.0600
Fiorentino	PERUGIA-1P LGE Beige	159.4500	175.4000
Fiorentino	PERUGIA-1P LGE Brown	159.4500	175.4000
Fiorentino	PERUGIA-1P Small Brown	127.3500	140.0900
Fiorentino	PERUGIA-1P XLG 700 Beige	245.0500	269.5600
Fiorentino	PERUGIA-1P XLG 700 Brown	245.0500	269.5600
Fiorentino	PERUH-(8101) Beige	65.7000	72.2700
Fiorentino	PERUH-(8101) Black	65.7000	72.2700
Fiorentino	PERUH-PILLAR MOUNT Black	93.4000	102.7400
Fiorentino	PIRAMIDO-17L Black	1658.5000	1824.3500
Fiorentino	PIRAMIDO-17L Chrome	1658.5000	1824.3500
Fiorentino	PIRAMIDO-17L Gold	1658.5000	1824.3500
Fiorentino	PIRAMIDO-9L Black	770.4000	847.4400
Fiorentino	PIRAMIDO-9L Chrome	770.4000	847.4400
Fiorentino	PIRAMIDO-9L Gold	770.4000	847.4400
Fiorentino	PLAF-1000 Gold	9238.0000	10161.8000
Fiorentino	PLAF-55 Gold	1922.9000	2115.1900
Fiorentino	PLANE-HL9657-2	169.1000	186.0100
Fiorentino	PLUTO-F/L White	114.3000	125.7300
Fiorentino	POLIGON-2 SILVER	63.5500	69.9100
Fiorentino	POLIGON-2L Black	63.5500	69.9100
Fiorentino	POLYTA-BLACK	36.4500	40.1000
Fiorentino	POLYTA-SILVER	36.4500	40.1000
Fiorentino	POP-1L Bronze inc. LED  G125 Am	73.5000	80.8500
Fiorentino	POP-1P S/Gold inc. LED  G125 Am	73.5000	80.8500
Fiorentino	PORTHO-1P Bronze	353.9000	389.2900
Fiorentino	PORTOBELLO-1L D250 Black	95.2500	104.7800
Fiorentino	PORTOBELLO-1L D250 Gold	101.6500	111.8200
Fiorentino	PORTOBELLO-1L D350 Black	127.3500	140.0900
Fiorentino	PORTOBELLO-1L D350 Gold	138.0500	151.8600
Fiorentino	PORTOBELLO-1L D400 Black	138.0500	151.8600
Fiorentino	PORTOBELLO-1L D400 Gold	148.7500	163.6200
Fiorentino	POTENZA T/L  Black	173.3500	190.6900
Fiorentino	POTENZA T/L Beige	173.3500	190.6900
Fiorentino	POTTER- Beige Up	43.1500	47.4700
Fiorentino	POTTER-Black Up	43.1500	47.4700
Fiorentino	PRAGE-28L	7038.4500	7742.3000
Fiorentino	PRICILLA-24 Led Mirror	266.4500	293.1000
Fiorentino	PRICILLA-36 Led Mirror	384.1500	422.5600
Fiorentino	PRINCES-1L BLACK	189.5000	208.4500
Fiorentino	PROCIDA-Large Black W/B	149.0000	163.9000
Fiorentino	PROCIDA-Small Black W/B	115.0000	126.5000
Fiorentino	PUTIK-Black	40.5500	44.6100
Fiorentino	PUTIK-White	40.5500	44.6100
Fiorentino	Q00.02	132.9000	146.1900
Fiorentino	QIK-24 9W LED	46.0000	50.6000
Fiorentino	QSO.054	31.2000	34.3200
Fiorentino	QUADRILLE-4P	101.1000	111.2100
Fiorentino	QUALE-002L	37.5500	41.3000
Fiorentino	QUALE-1	37.5500	41.3000
Fiorentino	QUALE-202L	37.5500	41.3000
Fiorentino	QUATTRO-1P BLACK	79.7000	87.6700
Fiorentino	QUATTRO-1P WHITE	79.7000	87.6700
Fiorentino	QUEEN-24 Led Mirror 19W	219.0000	240.9000
Fiorentino	QUEEN-36 Led Mirror 24W	268.0000	294.8000
Fiorentino	QUEENIE-4P	115.7000	127.2700
Fiorentino	QUINDI-2P	1407.0000	1547.7000
Fiorentino	QUINTO-1P WOOD	119.9500	131.9500
Fiorentino	R I36-Grey          NETT	19.2000	21.1200
Fiorentino	R I36-Sand          NETT	19.2000	21.1200
Fiorentino	R I36-White         NETT	19.2000	21.1200
Fiorentino	R POST 1 METRE Black 60mm	38.7500	42.6200
Fiorentino	R POST 1 METRE Silver 60mm	38.7500	42.6200
Fiorentino	R POST 2 METRE Black 60mm	77.4000	85.1400
Fiorentino	R POST 2 METRE Silver 60mm	77.4000	85.1400
Fiorentino	RADIANT-7 BLACK	215.2500	236.7800
Fiorentino	RADIANT-7 GOLD	228.7500	251.6300
Fiorentino	RADIANT-A2 Black	98.3500	108.1900
Fiorentino	RADIANT-A2 Gold	110.6500	121.7200
Fiorentino	RADU-14 Blk W/B 14W 500x200x12m	96.2500	105.8800
Fiorentino	RADU-14 Wh W/B 14W 500c200x12m	96.2500	105.8800
Fiorentino	RAGUSA-1P Large BLACK	350.6000	385.6600
Fiorentino	RAGUSA-1P Large Natural Wood	350.6000	385.6600
Fiorentino	RAGUSA-1P Long  BLACK	415.4500	457.0000
Fiorentino	RAGUSA-1P Long Natural Wood	415.4500	457.0000
Fiorentino	RAGUSA-1P Small BLACK	211.0000	232.1000
Fiorentino	RAGUSA-1P Small Natural Wood	211.0000	232.1000
